Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Lr,Batch_Size,Device
52,0.7591,0.7515,0.6551,0.7877,0.1,64,cuda
53,0.7411,0.7559,0.7266,0.7626,0.1,64,cuda
54,0.7394,0.7585,0.6588,0.787,0.1,64,cuda
55,0.7277,0.7668,0.6605,0.7819,0.1,64,cuda
56,0.7248,0.7628,0.6648,0.7812,0.1,64,cuda
57,0.7171,0.765,0.6069,0.8016,0.1,64,cuda
58,0.7262,0.7665,0.6123,0.8057,0.1,64,cuda
59,0.6947,0.7778,0.6457,0.7826,0.1,64,cuda
60,0.698,0.7752,0.6007,0.801,0.1,64,cuda
61,0.6934,0.7735,0.613,0.8088,0.1,64,cuda
62,0.6927,0.7745,0.6943,0.7962,0.1,64,cuda
63,0.6862,0.7747,0.6038,0.8122,0.1,64,cuda
64,0.653,0.7894,0.5934,0.8098,0.1,64,cuda
65,0.6685,0.7816,0.6956,0.7846,0.1,64,cuda
66,0.6419,0.7871,0.5907,0.8142,0.1,64,cuda
67,0.6584,0.7898,0.6709,0.7897,0.1,64,cuda
68,0.652,0.7852,0.7658,0.7724,0.1,64,cuda
69,0.6309,0.7937,0.5775,0.8227,0.1,64,cuda
70,0.657,0.7832,0.6529,0.7989,0.1,64,cuda
71,0.6424,0.7901,0.5759,0.8227,0.1,64,cuda
72,0.6163,0.7997,0.6382,0.7996,0.1,64,cuda
73,0.6054,0.8045,0.8514,0.7544,0.1,64,cuda
74,0.619,0.8038,0.6914,0.7884,0.1,64,cuda
75,0.6225,0.8003,0.7281,0.7748,0.1,64,cuda
76,0.5989,0.8033,0.6003,0.8159,0.1,64,cuda
77,0.5983,0.8057,0.6086,0.82,0.1,64,cuda
78,0.5941,0.8047,0.5857,0.8193,0.1,64,cuda
79,0.5933,0.8033,0.618,0.8118,0.1,64,cuda
80,0.5796,0.8154,0.6465,0.7952,0.1,64,cuda
81,0.5766,0.8094,0.6658,0.7952,0.1,64,cuda
82,0.5726,0.8148,0.7718,0.7755,0.1,64,cuda
83,0.4959,0.8363,0.4715,0.8529,0.010000000000000002,64,cuda
84,0.4558,0.8532,0.4685,0.8601,0.010000000000000002,64,cuda
85,0.4547,0.856,0.4532,0.8584,0.010000000000000002,64,cuda
86,0.4453,0.8598,0.4478,0.8607,0.010000000000000002,64,cuda
87,0.4445,0.8586,0.4446,0.8601,0.010000000000000002,64,cuda
88,0.4354,0.8607,0.4439,0.8641,0.010000000000000002,64,cuda
89,0.4389,0.8643,0.4489,0.8577,0.010000000000000002,64,cuda
90,0.417,0.8622,0.4612,0.8597,0.010000000000000002,64,cuda
91,0.4231,0.863,0.4693,0.8543,0.010000000000000002,64,cuda
92,0.4311,0.8573,0.4393,0.8651,0.010000000000000002,64,cuda
93,0.4116,0.8681,0.4518,0.8638,0.010000000000000002,64,cuda
94,0.4124,0.8631,0.4473,0.8604,0.010000000000000002,64,cuda
95,0.4174,0.8631,0.4525,0.8607,0.010000000000000002,64,cuda
96,0.413,0.8671,0.4563,0.8594,0.010000000000000002,64,cuda
97,0.4082,0.8674,0.4419,0.8665,0.010000000000000002,64,cuda
98,0.4029,0.8755,0.4439,0.8672,0.010000000000000002,64,cuda
99,0.4093,0.8703,0.4405,0.8662,0.010000000000000002,64,cuda
100,0.3945,0.8719,0.4518,0.8573,0.010000000000000002,64,cuda
101,0.4106,0.8639,0.4362,0.8675,0.010000000000000002,64,cuda
102,0.3965,0.8675,0.4453,0.8662,0.010000000000000002,64,cuda
103,0.3948,0.8731,0.4583,0.8601,0.010000000000000002,64,cuda
104,0.3895,0.873,0.4383,0.8611,0.010000000000000002,64,cuda
105,0.402,0.8701,0.4344,0.8655,0.010000000000000002,64,cuda
106,0.3924,0.8714,0.4467,0.8635,0.010000000000000002,64,cuda
107,0.3771,0.8769,0.4591,0.8563,0.010000000000000002,64,cuda
108,0.3774,0.879,0.4633,0.8655,0.010000000000000002,64,cuda
109,0.3904,0.8727,0.4351,0.8702,0.010000000000000002,64,cuda
110,0.3815,0.8765,0.4482,0.8638,0.010000000000000002,64,cuda
111,0.3919,0.8757,0.4548,0.8645,0.010000000000000002,64,cuda
112,0.3941,0.8742,0.4412,0.8635,0.010000000000000002,64,cuda
113,0.3936,0.8739,0.4357,0.8668,0.010000000000000002,64,cuda
114,0.3901,0.8769,0.4514,0.8645,0.010000000000000002,64,cuda
115,0.3662,0.8827,0.4285,0.8668,0.010000000000000002,64,cuda
116,0.3784,0.8767,0.4518,0.8584,0.010000000000000002,64,cuda
117,0.373,0.8777,0.4394,0.8665,0.010000000000000002,64,cuda
118,0.3629,0.8852,0.4354,0.8672,0.010000000000000002,64,cuda
119,0.3688,0.8787,0.4326,0.8662,0.010000000000000002,64,cuda
120,0.3715,0.8783,0.4289,0.8658,0.010000000000000002,64,cuda
121,0.3638,0.8807,0.4396,0.8638,0.010000000000000002,64,cuda
122,0.368,0.8811,0.4266,0.8689,0.010000000000000002,64,cuda
123,0.358,0.8792,0.422,0.8726,0.010000000000000002,64,cuda
124,0.3577,0.884,0.4316,0.8635,0.010000000000000002,64,cuda
125,0.3555,0.8859,0.4317,0.8692,0.010000000000000002,64,cuda
126,0.3427,0.8883,0.4309,0.8692,0.010000000000000002,64,cuda
127,0.3554,0.8863,0.4349,0.8689,0.010000000000000002,64,cuda
128,0.3634,0.8801,0.4347,0.8672,0.010000000000000002,64,cuda
129,0.3581,0.8847,0.4307,0.8689,0.010000000000000002,64,cuda
130,0.3528,0.8841,0.4306,0.8689,0.010000000000000002,64,cuda
131,0.3618,0.8868,0.4283,0.8736,0.010000000000000002,64,cuda
132,0.355,0.8848,0.4398,0.8658,0.010000000000000002,64,cuda
133,0.3537,0.884,0.4263,0.8716,0.010000000000000002,64,cuda
134,0.3395,0.8909,0.4325,0.8651,0.010000000000000002,64,cuda
135,0.3386,0.8922,0.4259,0.8685,0.0010000000000000002,64,cuda
136,0.328,0.8956,0.4184,0.8696,0.0010000000000000002,64,cuda
137,0.3281,0.8946,0.4205,0.8696,0.0010000000000000002,64,cuda
138,0.3253,0.8927,0.4145,0.8723,0.0010000000000000002,64,cuda
139,0.3236,0.8962,0.4193,0.8702,0.0010000000000000002,64,cuda
140,0.3293,0.8943,0.4157,0.8702,0.0010000000000000002,64,cuda
141,0.3193,0.8985,0.4243,0.8685,0.0010000000000000002,64,cuda
142,0.3187,0.899,0.4211,0.8706,0.0010000000000000002,64,cuda
143,0.3287,0.8908,0.4254,0.8679,0.0010000000000000002,64,cuda
144,0.318,0.9,0.4212,0.8685,0.0010000000000000002,64,cuda
145,0.3237,0.8987,0.4277,0.8679,0.0010000000000000002,64,cuda
146,0.3167,0.8982,0.4192,0.8723,0.0010000000000000002,64,cuda
147,0.3228,0.8959,0.4207,0.8699,0.0010000000000000002,64,cuda
148,0.3304,0.8941,0.4199,0.8716,0.0010000000000000002,64,cuda
149,0.3221,0.8991,0.4214,0.8696,0.0010000000000000002,64,cuda
150,0.3108,0.9025,0.4181,0.8709,0.00010000000000000003,64,cuda
151,0.3199,0.8972,0.4198,0.8719,0.00010000000000000003,64,cuda
152,0.3253,0.8924,0.4215,0.8716,0.00010000000000000003,64,cuda
153,0.3195,0.8951,0.4212,0.8692,0.00010000000000000003,64,cuda
154,0.3188,0.8986,0.4225,0.8685,0.00010000000000000003,64,cuda
155,0.3151,0.9001,0.4271,0.8685,0.00010000000000000003,64,cuda
156,0.3221,0.8937,0.4202,0.8692,0.00010000000000000003,64,cuda
157,0.3142,0.9016,0.4229,0.8689,0.00010000000000000003,64,cuda
158,0.3092,0.8987,0.4208,0.8726,0.00010000000000000003,64,cuda
159,0.3182,0.8978,0.4341,0.8689,0.00010000000000000003,64,cuda
160,0.3227,0.8983,0.4236,0.8696,0.00010000000000000003,64,cuda
161,0.3179,0.8989,0.424,0.8709,1.0000000000000004e-05,64,cuda
162,0.3147,0.9001,0.424,0.8709,1.0000000000000004e-05,64,cuda
163,0.3165,0.8979,0.4199,0.8723,1.0000000000000004e-05,64,cuda
164,0.3093,0.9009,0.42,0.8706,1.0000000000000004e-05,64,cuda
165,0.308,0.9013,0.4199,0.873,1.0000000000000004e-05,64,cuda
166,0.3097,0.8993,0.4228,0.8706,1.0000000000000004e-05,64,cuda
167,0.3186,0.9032,0.4203,0.8709,1.0000000000000004e-05,64,cuda
168,0.3243,0.8975,0.4195,0.8706,1.0000000000000004e-05,64,cuda
169,0.3119,0.9015,0.4228,0.8719,1.0000000000000004e-05,64,cuda
170,0.3196,0.8971,0.4242,0.8702,1.0000000000000004e-05,64,cuda
171,0.2952,0.9079,0.4228,0.8723,1.0000000000000004e-05,64,cuda
172,0.3118,0.8987,0.419,0.8713,1.0000000000000004e-06,64,cuda
173,0.3157,0.8991,0.4277,0.8658,1.0000000000000004e-06,64,cuda
174,0.3116,0.8998,0.4279,0.8685,1.0000000000000004e-06,64,cuda
175,0.3031,0.9035,0.421,0.8706,1.0000000000000004e-06,64,cuda
176,0.3185,0.8967,0.4242,0.8702,1.0000000000000004e-06,64,cuda
177,0.3071,0.9037,0.4253,0.8723,1.0000000000000004e-06,64,cuda
178,0.3354,0.8916,0.4192,0.8716,1.0000000000000004e-06,64,cuda
179,0.3237,0.8962,0.4245,0.8682,1.0000000000000004e-06,64,cuda
180,0.328,0.896,0.4272,0.8685,1.0000000000000004e-06,64,cuda
181,0.3116,0.8989,0.4274,0.8672,1.0000000000000004e-06,64,cuda
182,0.3182,0.8999,0.4217,0.8713,1.0000000000000004e-06,64,cuda
183,0.3147,0.8988,0.4286,0.8675,1.0000000000000005e-07,64,cuda
184,0.3173,0.9003,0.4181,0.8709,1.0000000000000005e-07,64,cuda
185,0.3174,0.8994,0.4185,0.8723,1.0000000000000005e-07,64,cuda
186,0.3119,0.9014,0.4217,0.8702,1.0000000000000005e-07,64,cuda
187,0.3072,0.9041,0.4292,0.8696,1.0000000000000005e-07,64,cuda
188,0.3137,0.8998,0.4246,0.8696,1.0000000000000005e-07,64,cuda
189,0.3156,0.9005,0.4219,0.8689,1.0000000000000005e-07,64,cuda
190,0.3097,0.9002,0.4203,0.8719,1.0000000000000005e-07,64,cuda
191,0.3208,0.8986,0.4178,0.8716,1.0000000000000005e-07,64,cuda
192,0.3188,0.8985,0.4225,0.8692,1.0000000000000005e-07,64,cuda
193,0.3065,0.899,0.4218,0.8679,1.0000000000000005e-07,64,cuda
194,0.3206,0.8983,0.423,0.8709,1.0000000000000005e-08,64,cuda
195,0.3285,0.897,0.4205,0.8713,1.0000000000000005e-08,64,cuda
196,0.3123,0.9028,0.4176,0.8723,1.0000000000000005e-08,64,cuda
197,0.3204,0.8978,0.4201,0.8713,1.0000000000000005e-08,64,cuda
198,0.3351,0.8919,0.4186,0.8723,1.0000000000000005e-08,64,cuda
199,0.3181,0.8993,0.4202,0.8685,1.0000000000000005e-08,64,cuda
200,0.3167,0.9003,0.4185,0.8699,1.0000000000000005e-08,64,cuda
201,0.3286,0.8938,0.4342,0.8679,1.0000000000000005e-08,64,cuda
202,0.3089,0.9004,0.4195,0.8719,1.0000000000000005e-08,64,cuda
203,0.3171,0.9016,0.4215,0.8719,1.0000000000000005e-08,64,cuda
204,0.3135,0.8993,0.4241,0.8696,1.0000000000000005e-08,64,cuda
205,0.2941,0.9047,0.4223,0.8699,1.0000000000000005e-08,64,cuda
206,0.3085,0.898,0.4165,0.8726,1.0000000000000005e-08,64,cuda
207,0.3043,0.9031,0.4266,0.8668,1.0000000000000005e-08,64,cuda
208,0.3114,0.9021,0.4267,0.8692,1.0000000000000005e-08,64,cuda
209,0.3245,0.8971,0.4229,0.8689,1.0000000000000005e-08,64,cuda
210,0.3239,0.8973,0.4221,0.8675,1.0000000000000005e-08,64,cuda
211,0.3136,0.8999,0.4236,0.8706,1.0000000000000005e-08,64,cuda
212,0.3244,0.8962,0.4212,0.8713,1.0000000000000005e-08,64,cuda
213,0.318,0.8954,0.418,0.8713,1.0000000000000005e-08,64,cuda
214,0.3206,0.8975,0.4219,0.8692,1.0000000000000005e-08,64,cuda
215,0.314,0.9028,0.4353,0.8655,1.0000000000000005e-08,64,cuda
216,0.3189,0.8963,0.4481,0.8685,1.0000000000000005e-08,64,cuda
217,0.3155,0.9005,0.423,0.8672,1.0000000000000005e-08,64,cuda
218,0.3028,0.904,0.4183,0.8723,1.0000000000000005e-08,64,cuda
219,0.326,0.8979,0.4351,0.8692,1.0000000000000005e-08,64,cuda
220,0.3232,0.8966,0.4213,0.8702,1.0000000000000005e-08,64,cuda
221,0.3151,0.9012,0.4219,0.8709,1.0000000000000005e-08,64,cuda
222,0.3012,0.9017,0.4212,0.8713,1.0000000000000005e-08,64,cuda
223,0.3148,0.8984,0.4203,0.8709,1.0000000000000005e-08,64,cuda
224,0.3246,0.8943,0.4218,0.8716,1.0000000000000005e-08,64,cuda
225,0.3083,0.8982,0.4185,0.8719,1.0000000000000005e-08,64,cuda
226,0.3022,0.9045,0.4205,0.8726,1.0000000000000005e-08,64,cuda
227,0.3176,0.8963,0.4202,0.8719,1.0000000000000005e-08,64,cuda
228,0.3064,0.9035,0.432,0.8709,1.0000000000000005e-08,64,cuda
229,0.3182,0.8971,0.4208,0.8696,1.0000000000000005e-08,64,cuda
230,0.3065,0.9013,0.4173,0.8736,1.0000000000000005e-08,64,cuda
231,0.3157,0.897,0.4203,0.8706,1.0000000000000005e-08,64,cuda
232,0.3145,0.8989,0.4281,0.8689,1.0000000000000005e-08,64,cuda
233,0.3158,0.899,0.4267,0.8672,1.0000000000000005e-08,64,cuda
234,0.311,0.8989,0.4178,0.8719,1.0000000000000005e-08,64,cuda
235,0.3106,0.9002,0.4237,0.8719,1.0000000000000005e-08,64,cuda
236,0.3156,0.899,0.4217,0.8719,1.0000000000000005e-08,64,cuda
237,0.3127,0.9013,0.4233,0.8685,1.0000000000000005e-08,64,cuda
238,0.3056,0.9009,0.417,0.8719,1.0000000000000005e-08,64,cuda
239,0.3174,0.8969,0.4202,0.8692,1.0000000000000005e-08,64,cuda
240,0.3072,0.9031,0.4193,0.8723,1.0000000000000005e-08,64,cuda
241,0.3206,0.8977,0.4209,0.8696,1.0000000000000005e-08,64,cuda
242,0.3,0.9052,0.4212,0.8685,1.0000000000000005e-08,64,cuda
243,0.3002,0.9046,0.4164,0.8733,1.0000000000000005e-08,64,cuda
244,0.3232,0.8995,0.4209,0.8672,1.0000000000000005e-08,64,cuda
245,0.3067,0.9046,0.4193,0.8713,1.0000000000000005e-08,64,cuda
246,0.316,0.8989,0.4228,0.8716,1.0000000000000005e-08,64,cuda
247,0.3019,0.905,0.4189,0.8702,1.0000000000000005e-08,64,cuda
248,0.3187,0.8981,0.4222,0.8682,1.0000000000000005e-08,64,cuda
249,0.3158,0.9006,0.4201,0.8696,1.0000000000000005e-08,64,cuda
250,0.3122,0.9015,0.4211,0.8743,1.0000000000000005e-08,64,cuda
