Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Lr,Batch_Size,Device
37,0.8796,0.7173,0.7332,0.7799,0.1,4,cuda
38,0.8557,0.7255,0.6466,0.7985,0.1,4,cuda
39,0.865,0.7232,0.7097,0.77,0.1,4,cuda
40,0.8588,0.7234,0.6332,0.808,0.1,4,cuda
41,0.8511,0.7266,0.6198,0.8077,0.1,4,cuda
42,0.8393,0.7376,0.7664,0.7659,0.1,4,cuda
43,0.8099,0.7421,0.7047,0.7758,0.1,4,cuda
44,0.8333,0.7336,0.6273,0.7948,0.1,4,cuda
45,0.7975,0.7428,0.5921,0.8141,0.1,4,cuda
46,0.8301,0.7415,0.6309,0.7958,0.1,4,cuda
47,0.8008,0.7435,0.6998,0.7877,0.1,4,cuda
48,0.8112,0.7487,0.6001,0.8094,0.1,4,cuda
49,0.8091,0.7399,0.5554,0.8267,0.1,4,cuda
50,0.7928,0.7465,0.732,0.7612,0.1,4,cuda
51,0.7845,0.7457,0.7303,0.7534,0.1,4,cuda
52,0.784,0.7522,0.6054,0.8066,0.1,4,cuda
53,0.7622,0.7559,0.6181,0.8033,0.1,4,cuda
54,0.7691,0.7564,0.6045,0.81,0.1,4,cuda
55,0.745,0.7663,0.6481,0.7927,0.1,4,cuda
56,0.748,0.7596,0.6581,0.7917,0.1,4,cuda
57,0.7519,0.7585,0.5864,0.825,0.1,4,cuda
58,0.7405,0.7647,0.5858,0.8216,0.1,4,cuda
59,0.7346,0.7691,0.469,0.8521,0.1,4,cuda
60,0.7453,0.7649,0.6594,0.7944,0.1,4,cuda
61,0.7361,0.7675,0.603,0.8202,0.1,4,cuda
62,0.736,0.7656,0.5339,0.8314,0.1,4,cuda
63,0.7237,0.7737,0.6494,0.8002,0.1,4,cuda
64,0.7098,0.7745,0.5477,0.8294,0.1,4,cuda
65,0.7152,0.7729,0.5015,0.8379,0.1,4,cuda
66,0.7137,0.7713,0.6405,0.7968,0.1,4,cuda
67,0.7091,0.7767,0.553,0.8216,0.1,4,cuda
68,0.721,0.7694,0.6023,0.8087,0.1,4,cuda
69,0.7325,0.7666,0.6254,0.8026,0.1,4,cuda
70,0.708,0.774,0.674,0.7999,0.1,4,cuda
71,0.5642,0.8205,0.3675,0.8887,0.010000000000000002,4,cuda
72,0.504,0.8392,0.3514,0.8931,0.010000000000000002,4,cuda
73,0.4833,0.8456,0.3485,0.8925,0.010000000000000002,4,cuda
74,0.4725,0.8459,0.3539,0.8928,0.010000000000000002,4,cuda
75,0.4575,0.8532,0.3479,0.8928,0.010000000000000002,4,cuda
76,0.4614,0.8527,0.3305,0.8979,0.010000000000000002,4,cuda
77,0.44,0.8618,0.3278,0.9023,0.010000000000000002,4,cuda
78,0.4361,0.8624,0.3317,0.8921,0.010000000000000002,4,cuda
79,0.4287,0.8618,0.3251,0.8986,0.010000000000000002,4,cuda
80,0.424,0.8649,0.3297,0.8989,0.010000000000000002,4,cuda
81,0.4436,0.858,0.3257,0.8986,0.010000000000000002,4,cuda
82,0.4149,0.8676,0.3193,0.9006,0.010000000000000002,4,cuda
83,0.4088,0.8707,0.3216,0.8999,0.010000000000000002,4,cuda
84,0.411,0.869,0.3154,0.9003,0.010000000000000002,4,cuda
85,0.4169,0.8655,0.3101,0.9006,0.010000000000000002,4,cuda
86,0.4042,0.8662,0.3384,0.8911,0.010000000000000002,4,cuda
87,0.4015,0.8722,0.3169,0.9033,0.010000000000000002,4,cuda
88,0.4254,0.8609,0.3179,0.902,0.010000000000000002,4,cuda
89,0.3797,0.8786,0.3234,0.9009,0.010000000000000002,4,cuda
90,0.4014,0.8715,0.329,0.8969,0.010000000000000002,4,cuda
91,0.378,0.8791,0.3247,0.8976,0.010000000000000002,4,cuda
92,0.3958,0.8765,0.3021,0.9033,0.010000000000000002,4,cuda
93,0.397,0.8727,0.3188,0.903,0.010000000000000002,4,cuda
94,0.383,0.8767,0.3162,0.8962,0.010000000000000002,4,cuda
95,0.3997,0.8749,0.3284,0.8952,0.010000000000000002,4,cuda
96,0.3666,0.883,0.3264,0.8982,0.010000000000000002,4,cuda
97,0.3688,0.881,0.3229,0.8962,0.010000000000000002,4,cuda
98,0.3691,0.8836,0.3224,0.9003,0.010000000000000002,4,cuda
99,0.369,0.8825,0.3148,0.8993,0.010000000000000002,4,cuda
100,0.3686,0.8815,0.3257,0.8976,0.010000000000000002,4,cuda
101,0.3622,0.8864,0.3155,0.8999,0.010000000000000002,4,cuda
102,0.3667,0.8844,0.3151,0.8996,0.010000000000000002,4,cuda
103,0.3656,0.8831,0.3075,0.9026,0.010000000000000002,4,cuda
104,0.3468,0.8889,0.2967,0.9057,0.0010000000000000002,4,cuda
105,0.3404,0.8958,0.294,0.9084,0.0010000000000000002,4,cuda
106,0.3326,0.8927,0.299,0.9098,0.0010000000000000002,4,cuda
107,0.3269,0.8997,0.2964,0.906,0.0010000000000000002,4,cuda
108,0.3278,0.8954,0.2955,0.9077,0.0010000000000000002,4,cuda
109,0.33,0.8927,0.2964,0.9101,0.0010000000000000002,4,cuda
110,0.3265,0.8965,0.2922,0.9125,0.0010000000000000002,4,cuda
111,0.3315,0.8929,0.2932,0.9104,0.0010000000000000002,4,cuda
112,0.3191,0.8952,0.3011,0.9054,0.0010000000000000002,4,cuda
113,0.3309,0.8985,0.2973,0.9067,0.0010000000000000002,4,cuda
114,0.3267,0.8987,0.2926,0.9104,0.0010000000000000002,4,cuda
115,0.3236,0.8958,0.2924,0.9101,0.0010000000000000002,4,cuda
116,0.3165,0.8982,0.2988,0.9074,0.0010000000000000002,4,cuda
117,0.3148,0.898,0.2949,0.9077,0.0010000000000000002,4,cuda
118,0.3207,0.8988,0.2918,0.9091,0.0010000000000000002,4,cuda
119,0.3189,0.8987,0.2941,0.9081,0.0010000000000000002,4,cuda
120,0.3355,0.8896,0.297,0.9084,0.0010000000000000002,4,cuda
121,0.3078,0.9032,0.2988,0.9088,0.0010000000000000002,4,cuda
122,0.317,0.8985,0.2903,0.9081,0.0010000000000000002,4,cuda
123,0.3152,0.9029,0.2913,0.9101,0.0010000000000000002,4,cuda
124,0.3194,0.8978,0.2968,0.9071,0.0010000000000000002,4,cuda
125,0.3236,0.901,0.2903,0.9081,0.0010000000000000002,4,cuda
126,0.3126,0.8993,0.2997,0.906,0.0010000000000000002,4,cuda
127,0.3156,0.8959,0.301,0.9074,0.0010000000000000002,4,cuda
128,0.3228,0.8975,0.2949,0.9118,0.0010000000000000002,4,cuda
129,0.3191,0.8987,0.2941,0.9118,0.0010000000000000002,4,cuda
130,0.3199,0.8984,0.2942,0.9094,0.0010000000000000002,4,cuda
131,0.315,0.9017,0.2933,0.9115,0.0010000000000000002,4,cuda
132,0.3271,0.8986,0.2965,0.9094,0.0010000000000000002,4,cuda
133,0.3122,0.9016,0.2956,0.9104,0.0010000000000000002,4,cuda
134,0.3011,0.9062,0.2931,0.9084,0.00010000000000000003,4,cuda
135,0.3125,0.901,0.2972,0.9108,0.00010000000000000003,4,cuda
136,0.3101,0.9042,0.2945,0.9104,0.00010000000000000003,4,cuda
137,0.3127,0.9021,0.2943,0.9101,0.00010000000000000003,4,cuda
138,0.3127,0.8999,0.2973,0.9091,0.00010000000000000003,4,cuda
139,0.3069,0.9012,0.2944,0.9118,0.00010000000000000003,4,cuda
140,0.3197,0.8976,0.2937,0.9094,0.00010000000000000003,4,cuda
141,0.2962,0.9066,0.2971,0.9111,0.00010000000000000003,4,cuda
142,0.3069,0.9024,0.2929,0.9104,0.00010000000000000003,4,cuda
143,0.3027,0.9027,0.2873,0.9121,0.00010000000000000003,4,cuda
144,0.3195,0.8986,0.2906,0.9094,0.00010000000000000003,4,cuda
145,0.3014,0.9036,0.2934,0.9081,0.00010000000000000003,4,cuda
146,0.3027,0.9033,0.2941,0.9104,0.00010000000000000003,4,cuda
147,0.2971,0.9047,0.2948,0.9057,0.00010000000000000003,4,cuda
148,0.3112,0.901,0.297,0.9084,0.00010000000000000003,4,cuda
149,0.312,0.8986,0.2936,0.9101,0.00010000000000000003,4,cuda
150,0.3094,0.9024,0.2901,0.9108,0.00010000000000000003,4,cuda
151,0.294,0.9044,0.2938,0.9108,0.00010000000000000003,4,cuda
152,0.2973,0.907,0.295,0.9088,0.00010000000000000003,4,cuda
153,0.318,0.9004,0.2936,0.9098,0.00010000000000000003,4,cuda
154,0.3164,0.9008,0.2963,0.9115,0.00010000000000000003,4,cuda
155,0.3114,0.901,0.2913,0.9111,1.0000000000000004e-05,4,cuda
156,0.3103,0.9002,0.2936,0.9104,1.0000000000000004e-05,4,cuda
157,0.3114,0.9023,0.3039,0.9094,1.0000000000000004e-05,4,cuda
158,0.3101,0.8986,0.2947,0.9121,1.0000000000000004e-05,4,cuda
159,0.3045,0.9065,0.2962,0.9081,1.0000000000000004e-05,4,cuda
160,0.3003,0.9047,0.2961,0.9074,1.0000000000000004e-05,4,cuda
161,0.312,0.9028,0.292,0.9108,1.0000000000000004e-05,4,cuda
162,0.3099,0.9024,0.298,0.9118,1.0000000000000004e-05,4,cuda
163,0.3142,0.9015,0.2968,0.9091,1.0000000000000004e-05,4,cuda
164,0.3105,0.9003,0.3035,0.9067,1.0000000000000004e-05,4,cuda
165,0.3047,0.9013,0.2969,0.9067,1.0000000000000004e-05,4,cuda
166,0.3122,0.8995,0.2983,0.9108,1.0000000000000004e-06,4,cuda
167,0.3122,0.9006,0.2953,0.9108,1.0000000000000004e-06,4,cuda
168,0.3111,0.9055,0.2939,0.9104,1.0000000000000004e-06,4,cuda
169,0.3189,0.8953,0.298,0.9098,1.0000000000000004e-06,4,cuda
170,0.2984,0.906,0.2948,0.9094,1.0000000000000004e-06,4,cuda
171,0.3125,0.9019,0.2964,0.9084,1.0000000000000004e-06,4,cuda
172,0.3117,0.9046,0.2949,0.9084,1.0000000000000004e-06,4,cuda
173,0.3021,0.9019,0.2981,0.9108,1.0000000000000004e-06,4,cuda
174,0.3206,0.8977,0.2888,0.9111,1.0000000000000004e-06,4,cuda
175,0.315,0.9002,0.2948,0.9098,1.0000000000000004e-06,4,cuda
176,0.3128,0.9006,0.2953,0.9104,1.0000000000000004e-06,4,cuda
177,0.3007,0.9042,0.2932,0.9098,1.0000000000000005e-07,4,cuda
178,0.3054,0.9058,0.2913,0.9077,1.0000000000000005e-07,4,cuda
179,0.297,0.9053,0.2988,0.9081,1.0000000000000005e-07,4,cuda
180,0.3189,0.8987,0.2894,0.9121,1.0000000000000005e-07,4,cuda
181,0.2988,0.9084,0.2955,0.9098,1.0000000000000005e-07,4,cuda
182,0.3165,0.8991,0.2919,0.9125,1.0000000000000005e-07,4,cuda
183,0.3158,0.898,0.2984,0.906,1.0000000000000005e-07,4,cuda
184,0.3049,0.9033,0.2898,0.9077,1.0000000000000005e-07,4,cuda
185,0.3094,0.9005,0.2962,0.9094,1.0000000000000005e-07,4,cuda
186,0.3198,0.8977,0.296,0.9081,1.0000000000000005e-07,4,cuda
187,0.3155,0.897,0.2908,0.9098,1.0000000000000005e-07,4,cuda
188,0.3155,0.8987,0.3013,0.9074,1.0000000000000005e-08,4,cuda
189,0.3207,0.8997,0.291,0.9115,1.0000000000000005e-08,4,cuda
190,0.2932,0.9083,0.2972,0.9118,1.0000000000000005e-08,4,cuda
191,0.3147,0.8995,0.2964,0.9054,1.0000000000000005e-08,4,cuda
192,0.3046,0.9016,0.2926,0.9108,1.0000000000000005e-08,4,cuda
193,0.3131,0.902,0.2986,0.9088,1.0000000000000005e-08,4,cuda
194,0.311,0.9026,0.2984,0.9088,1.0000000000000005e-08,4,cuda
195,0.2972,0.9039,0.2943,0.9118,1.0000000000000005e-08,4,cuda
196,0.3201,0.8985,0.2949,0.9115,1.0000000000000005e-08,4,cuda
197,0.3095,0.9037,0.2883,0.9108,1.0000000000000005e-08,4,cuda
198,0.3042,0.9043,0.2975,0.9084,1.0000000000000005e-08,4,cuda
199,0.3179,0.8975,0.2954,0.9111,1.0000000000000005e-08,4,cuda
200,0.2963,0.9048,0.3014,0.9067,1.0000000000000005e-08,4,cuda
