Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Lr,Batch_Size,Device
82,0.5365,0.8256,0.4663,0.859,0.0010000000000000002,4,cuda
83,0.533,0.8313,0.4732,0.8621,0.0010000000000000002,4,cuda
84,0.5378,0.8242,0.4579,0.8641,0.0010000000000000002,4,cuda
85,0.5503,0.8254,0.4433,0.8685,0.0010000000000000002,4,cuda
86,0.5355,0.8256,0.4794,0.8611,0.0010000000000000002,4,cuda
87,0.5294,0.8306,0.4555,0.8672,0.0010000000000000002,4,cuda
88,0.5221,0.8334,0.4613,0.8573,0.0010000000000000002,4,cuda
89,0.5261,0.8299,0.4728,0.8618,0.0010000000000000002,4,cuda
90,0.5204,0.8336,0.4255,0.8682,0.0010000000000000002,4,cuda
91,0.5362,0.8289,0.4709,0.8624,0.0010000000000000002,4,cuda
92,0.5287,0.832,0.457,0.8635,0.0010000000000000002,4,cuda
93,0.529,0.8273,0.4349,0.8689,0.0010000000000000002,4,cuda
94,0.5325,0.8326,0.4398,0.8645,0.0010000000000000002,4,cuda
95,0.5179,0.8303,0.4789,0.8607,0.0010000000000000002,4,cuda
96,0.5171,0.8298,0.4605,0.8587,0.0010000000000000002,4,cuda
97,0.5236,0.8358,0.4514,0.8655,0.0010000000000000002,4,cuda
98,0.5051,0.8359,0.4617,0.8607,0.0010000000000000002,4,cuda
99,0.5249,0.83,0.4469,0.8665,0.0010000000000000002,4,cuda
100,0.503,0.843,0.4451,0.8648,0.0010000000000000002,4,cuda
