Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Lr,Batch_Size,Device
98,0.2047,0.936,0.2697,0.9147,0.0010000000000000002,16,cuda
99,0.1948,0.9373,0.2713,0.9141,0.0010000000000000002,16,cuda
100,0.2076,0.9372,0.2698,0.9117,0.0010000000000000002,16,cuda
101,0.2079,0.9327,0.27,0.9124,0.0010000000000000002,16,cuda
102,0.1973,0.9376,0.2761,0.9117,0.0010000000000000002,16,cuda
103,0.195,0.939,0.2745,0.912,0.0010000000000000002,16,cuda
104,0.1899,0.9403,0.2685,0.9141,0.0010000000000000002,16,cuda
105,0.1894,0.9449,0.2666,0.9147,0.00010000000000000003,16,cuda
106,0.1897,0.9411,0.2686,0.9168,0.00010000000000000003,16,cuda
107,0.1989,0.9378,0.2694,0.9154,0.00010000000000000003,16,cuda
108,0.1914,0.9409,0.2693,0.9134,0.00010000000000000003,16,cuda
109,0.1922,0.9397,0.2711,0.913,0.00010000000000000003,16,cuda
110,0.1919,0.9392,0.2699,0.9137,0.00010000000000000003,16,cuda
111,0.1889,0.9398,0.2675,0.9141,0.00010000000000000003,16,cuda
112,0.193,0.9423,0.2671,0.9151,0.00010000000000000003,16,cuda
113,0.1921,0.9403,0.2662,0.9151,0.00010000000000000003,16,cuda
114,0.1942,0.9406,0.2678,0.9164,0.00010000000000000003,16,cuda
115,0.1873,0.9393,0.2645,0.9168,0.00010000000000000003,16,cuda
116,0.1911,0.9397,0.2742,0.913,0.00010000000000000003,16,cuda
117,0.1962,0.9383,0.2682,0.9141,0.00010000000000000003,16,cuda
118,0.1955,0.939,0.2693,0.9161,0.00010000000000000003,16,cuda
119,0.19,0.9411,0.2696,0.9161,0.00010000000000000003,16,cuda
120,0.1845,0.9453,0.2686,0.9147,0.00010000000000000003,16,cuda
121,0.1891,0.9429,0.2698,0.9158,0.00010000000000000003,16,cuda
122,0.1907,0.9396,0.2694,0.9134,0.00010000000000000003,16,cuda
123,0.1953,0.9389,0.2707,0.9137,0.00010000000000000003,16,cuda
124,0.2,0.9352,0.272,0.9117,0.00010000000000000003,16,cuda
125,0.1888,0.9414,0.2673,0.9141,0.00010000000000000003,16,cuda
126,0.1973,0.9389,0.2649,0.9175,0.00010000000000000003,16,cuda
127,0.1845,0.941,0.2664,0.9127,1.0000000000000004e-05,16,cuda
128,0.1899,0.9397,0.2664,0.9134,1.0000000000000004e-05,16,cuda
129,0.18,0.946,0.2699,0.9154,1.0000000000000004e-05,16,cuda
130,0.1988,0.9372,0.2693,0.9147,1.0000000000000004e-05,16,cuda
131,0.2005,0.9399,0.2658,0.913,1.0000000000000004e-05,16,cuda
132,0.1909,0.9418,0.2753,0.9127,1.0000000000000004e-05,16,cuda
133,0.1891,0.9377,0.2679,0.9151,1.0000000000000004e-05,16,cuda
134,0.1988,0.9368,0.2707,0.911,1.0000000000000004e-05,16,cuda
135,0.2021,0.9367,0.2664,0.9141,1.0000000000000004e-05,16,cuda
136,0.196,0.9378,0.2727,0.913,1.0000000000000004e-05,16,cuda
137,0.1915,0.9403,0.2697,0.9134,1.0000000000000004e-05,16,cuda
138,0.1843,0.9418,0.2701,0.9134,1.0000000000000004e-06,16,cuda
139,0.1923,0.9395,0.2702,0.9141,1.0000000000000004e-06,16,cuda
140,0.194,0.9406,0.2731,0.9141,1.0000000000000004e-06,16,cuda
141,0.189,0.9416,0.268,0.9147,1.0000000000000004e-06,16,cuda
142,0.1867,0.9436,0.2692,0.9144,1.0000000000000004e-06,16,cuda
143,0.1851,0.942,0.2747,0.911,1.0000000000000004e-06,16,cuda
144,0.1928,0.9394,0.2699,0.9144,1.0000000000000004e-06,16,cuda
145,0.1926,0.9381,0.2723,0.9113,1.0000000000000004e-06,16,cuda
146,0.1876,0.9428,0.2707,0.9137,1.0000000000000004e-06,16,cuda
147,0.1901,0.9396,0.2688,0.9137,1.0000000000000004e-06,16,cuda
148,0.1857,0.9405,0.268,0.9151,1.0000000000000004e-06,16,cuda
149,0.1837,0.9451,0.2698,0.9124,1.0000000000000005e-07,16,cuda
150,0.192,0.9401,0.2685,0.9154,1.0000000000000005e-07,16,cuda
151,0.1834,0.9432,0.2695,0.9164,1.0000000000000005e-07,16,cuda
152,0.2018,0.9364,0.2658,0.913,1.0000000000000005e-07,16,cuda
153,0.1914,0.944,0.2662,0.9144,1.0000000000000005e-07,16,cuda
154,0.1834,0.9413,0.2725,0.9127,1.0000000000000005e-07,16,cuda
155,0.1812,0.9433,0.2711,0.9127,1.0000000000000005e-07,16,cuda
156,0.1935,0.939,0.2652,0.9151,1.0000000000000005e-07,16,cuda
157,0.1979,0.9404,0.2653,0.9154,1.0000000000000005e-07,16,cuda
158,0.1923,0.9397,0.2655,0.9164,1.0000000000000005e-07,16,cuda
159,0.1916,0.94,0.2636,0.9158,1.0000000000000005e-07,16,cuda
160,0.1873,0.9417,0.2742,0.912,1.0000000000000005e-07,16,cuda
161,0.1911,0.9414,0.2696,0.9158,1.0000000000000005e-07,16,cuda
162,0.1872,0.9417,0.2659,0.9144,1.0000000000000005e-07,16,cuda
163,0.2045,0.9368,0.2665,0.9144,1.0000000000000005e-07,16,cuda
164,0.1858,0.9398,0.2758,0.9107,1.0000000000000005e-07,16,cuda
165,0.1877,0.9419,0.2686,0.9124,1.0000000000000005e-07,16,cuda
166,0.1966,0.9397,0.2667,0.9144,1.0000000000000005e-07,16,cuda
167,0.1848,0.9422,0.2679,0.9147,1.0000000000000005e-07,16,cuda
168,0.1988,0.9371,0.2709,0.9154,1.0000000000000005e-07,16,cuda
169,0.1843,0.9443,0.2624,0.9154,1.0000000000000005e-07,16,cuda
170,0.1921,0.9417,0.2692,0.9154,1.0000000000000005e-07,16,cuda
171,0.1904,0.9399,0.2681,0.9137,1.0000000000000005e-07,16,cuda
172,0.1874,0.9439,0.268,0.9151,1.0000000000000005e-07,16,cuda
173,0.1865,0.9429,0.2701,0.9107,1.0000000000000005e-07,16,cuda
174,0.1863,0.9417,0.2632,0.9144,1.0000000000000005e-07,16,cuda
175,0.1964,0.9387,0.2745,0.9141,1.0000000000000005e-07,16,cuda
176,0.1946,0.9403,0.2709,0.9137,1.0000000000000005e-07,16,cuda
177,0.1875,0.9418,0.2685,0.9164,1.0000000000000005e-07,16,cuda
178,0.1855,0.9432,0.2718,0.9141,1.0000000000000005e-07,16,cuda
179,0.1912,0.939,0.2696,0.9134,1.0000000000000005e-07,16,cuda
180,0.2071,0.9339,0.2737,0.9117,1.0000000000000005e-07,16,cuda
181,0.1883,0.9433,0.2703,0.9117,1.0000000000000005e-08,16,cuda
182,0.1849,0.94,0.2716,0.9137,1.0000000000000005e-08,16,cuda
183,0.1899,0.94,0.2715,0.912,1.0000000000000005e-08,16,cuda
184,0.1907,0.9416,0.2712,0.913,1.0000000000000005e-08,16,cuda
185,0.1866,0.9409,0.2664,0.9141,1.0000000000000005e-08,16,cuda
186,0.1955,0.9397,0.272,0.913,1.0000000000000005e-08,16,cuda
187,0.1901,0.9402,0.2677,0.9137,1.0000000000000005e-08,16,cuda
188,0.1892,0.9425,0.2714,0.9141,1.0000000000000005e-08,16,cuda
189,0.1885,0.9408,0.2691,0.9134,1.0000000000000005e-08,16,cuda
190,0.188,0.9412,0.2826,0.9079,1.0000000000000005e-08,16,cuda
191,0.1942,0.9396,0.2726,0.912,1.0000000000000005e-08,16,cuda
192,0.1941,0.9392,0.2647,0.9137,1.0000000000000005e-08,16,cuda
193,0.1858,0.941,0.2661,0.9124,1.0000000000000005e-08,16,cuda
194,0.195,0.939,0.2749,0.9107,1.0000000000000005e-08,16,cuda
195,0.1831,0.9421,0.2687,0.9141,1.0000000000000005e-08,16,cuda
196,0.1873,0.9416,0.267,0.9134,1.0000000000000005e-08,16,cuda
197,0.1924,0.9402,0.2722,0.9134,1.0000000000000005e-08,16,cuda
198,0.1819,0.943,0.2645,0.9158,1.0000000000000005e-08,16,cuda
199,0.1876,0.9416,0.271,0.9137,1.0000000000000005e-08,16,cuda
200,0.1868,0.9402,0.2734,0.9134,1.0000000000000005e-08,16,cuda
201,0.1922,0.9421,0.2656,0.9127,1.0000000000000005e-08,16,cuda
202,0.1932,0.9405,0.2681,0.9124,1.0000000000000005e-08,16,cuda
203,0.1947,0.9381,0.2737,0.912,1.0000000000000005e-08,16,cuda
204,0.1916,0.9403,0.2747,0.9124,1.0000000000000005e-08,16,cuda
205,0.1888,0.9427,0.2663,0.9161,1.0000000000000005e-08,16,cuda
206,0.2002,0.9358,0.2705,0.9161,1.0000000000000005e-08,16,cuda
207,0.1964,0.937,0.2657,0.9178,1.0000000000000005e-08,16,cuda
208,0.1783,0.9453,0.2744,0.913,1.0000000000000005e-08,16,cuda
209,0.1974,0.9394,0.2649,0.9161,1.0000000000000005e-08,16,cuda
210,0.1905,0.9393,0.2718,0.9124,1.0000000000000005e-08,16,cuda
211,0.193,0.9406,0.2695,0.9137,1.0000000000000005e-08,16,cuda
212,0.1886,0.941,0.2686,0.9134,1.0000000000000005e-08,16,cuda
213,0.1935,0.9412,0.267,0.9147,1.0000000000000005e-08,16,cuda
214,0.1945,0.9381,0.2688,0.9137,1.0000000000000005e-08,16,cuda
215,0.1894,0.9397,0.2717,0.9134,1.0000000000000005e-08,16,cuda
216,0.1886,0.9425,0.2745,0.9127,1.0000000000000005e-08,16,cuda
217,0.1904,0.9411,0.2684,0.9144,1.0000000000000005e-08,16,cuda
218,0.1943,0.9433,0.2655,0.9137,1.0000000000000005e-08,16,cuda
219,0.1837,0.9436,0.2641,0.9175,1.0000000000000005e-08,16,cuda
220,0.1794,0.9437,0.268,0.9144,1.0000000000000005e-08,16,cuda
221,0.1974,0.9389,0.2688,0.9141,1.0000000000000005e-08,16,cuda
222,0.2008,0.9372,0.267,0.9134,1.0000000000000005e-08,16,cuda
223,0.1818,0.9432,0.2697,0.9147,1.0000000000000005e-08,16,cuda
224,0.1891,0.943,0.2659,0.9141,1.0000000000000005e-08,16,cuda
225,0.1822,0.9449,0.2737,0.9113,1.0000000000000005e-08,16,cuda
226,0.1786,0.9458,0.2722,0.9117,1.0000000000000005e-08,16,cuda
227,0.1937,0.9389,0.2701,0.9144,1.0000000000000005e-08,16,cuda
228,0.1844,0.9421,0.2721,0.9137,1.0000000000000005e-08,16,cuda
229,0.1999,0.9383,0.2738,0.9134,1.0000000000000005e-08,16,cuda
230,0.1895,0.9398,0.2691,0.9144,1.0000000000000005e-08,16,cuda
231,0.1938,0.9395,0.2698,0.9141,1.0000000000000005e-08,16,cuda
232,0.182,0.9442,0.266,0.9141,1.0000000000000005e-08,16,cuda
233,0.1828,0.9437,0.2718,0.9147,1.0000000000000005e-08,16,cuda
234,0.1892,0.943,0.2701,0.9151,1.0000000000000005e-08,16,cuda
235,0.1867,0.9418,0.27,0.9141,1.0000000000000005e-08,16,cuda
236,0.1961,0.9397,0.2718,0.9147,1.0000000000000005e-08,16,cuda
237,0.1992,0.936,0.2702,0.9124,1.0000000000000005e-08,16,cuda
238,0.1819,0.9423,0.2683,0.9137,1.0000000000000005e-08,16,cuda
239,0.1895,0.9384,0.2679,0.9141,1.0000000000000005e-08,16,cuda
240,0.1874,0.9423,0.2705,0.9113,1.0000000000000005e-08,16,cuda
241,0.19,0.9401,0.269,0.9141,1.0000000000000005e-08,16,cuda
242,0.1983,0.9386,0.2699,0.9147,1.0000000000000005e-08,16,cuda
243,0.196,0.937,0.264,0.9134,1.0000000000000005e-08,16,cuda
244,0.1958,0.9363,0.2779,0.91,1.0000000000000005e-08,16,cuda
245,0.1961,0.9386,0.2673,0.9144,1.0000000000000005e-08,16,cuda
246,0.1896,0.9422,0.2649,0.9151,1.0000000000000005e-08,16,cuda
247,0.1934,0.9408,0.2736,0.9144,1.0000000000000005e-08,16,cuda
248,0.1824,0.9434,0.2679,0.913,1.0000000000000005e-08,16,cuda
249,0.189,0.9424,0.2629,0.9158,1.0000000000000005e-08,16,cuda
250,0.1878,0.9391,0.268,0.9134,1.0000000000000005e-08,16,cuda
